citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,actual_vote
C48281,Cosmos,0,0,0,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,36-45,0,0,Masters,6,AJI,AJI,Cosmos
C48282,Centaur,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,15,0,0,15,0,3,36-45,1,0,Masters,8,AJI,AOT,Centaur
C48283,Centaur,3,0,2,6,0,1,0,0,6,0,0,0,1,0,0,2,0,0,0,0,0,15,0,15,0,4,25-35,0,1,Masters,6,AOV,AXT,Centaur
C48284,Ebony,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,18-24,1,0,Masters,6,AKP,AKP,Ebony
C48285,Centaur,5,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,15,15,0,0,0,3,55+,1,0,Degree,0,APH,ANQ,Centaur
C48286,Cosmos,0,0,0,8,2,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,15,15,4,46-55,1,0,Diploma,6,AMH,AMH,Cosmos
C48287,Odyssey,0,0,0,9,4,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,15,15,3,36-45,0,1,Diploma,6,ATJ,ATJ,Cosmos
C48288,Centaur,11,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,18-24,0,1,Diploma,5,AOV,AUE,Centaur
C48289,Tokugawa,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,1,46-55,0,0,Masters,5,AHO,ACD,Odyssey
C48290,Cosmos,0,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,36-45,1,0,Diploma,7,APV,APV,Cosmos
C48291,Ebony,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,1,18-24,1,0,Degree,8,ABX,ABX,Ebony
C48292,Odyssey,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,3,18-24,1,1,Degree,8,AQU,AHJ,Centaur
C48293,Odyssey,0,1,0,13,0,0,0,0,4,0,0,0,0,4,0,0,1,0,0,0,0,0,0,15,15,4,25-35,1,0,Degree,7,AFP,AHJ,Centaur
C48294,Centaur,10,0,0,4,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,15,0,0,15,15,2,46-55,0,0,Masters,0,AAE,AAE,Centaur
C48295,Odyssey,6,0,0,6,1,2,0,0,3,1,1,0,0,1,0,0,0,0,0,0,15,0,0,15,15,1,25-35,0,0,Degree,0,AHJ,AHS,Odyssey
C48296,Ebony,0,16,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,15,0,0,0,3,18-24,1,0,Degree,6,AJI,ANQ,Ebony
C48297,Ebony,4,3,0,0,1,2,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,7,0,0,0,3,36-45,1,0,Degree,6,AVO,AVO,Centaur
C48298,Centaur,7,5,0,0,0,1,2,0,0,0,3,1,0,0,0,0,1,0,0,0,6,12,0,0,0,3,25-35,1,0,Primary,0,ACL,APH,Ebony
C48299,Centaur,13,0,0,11,0,11,0,0,7,0,0,0,0,2,0,2,0,0,0,0,15,0,0,15,0,4,46-55,0,0,Degree,6,AUE,AUE,Centaur
C48300,Ebony,2,12,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,15,15,0,0,0,4,18-24,1,0,Degree,0,ABX,ABX,Ebony
C48301,Tokugawa,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,4,25-35,1,0,Primary,7,AWX,AEC,Tokugawa
C48302,Ebony,0,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,3,55+,0,0,Diploma,8,ABX,ABX,Ebony
C48303,Tokugawa,1,0,12,5,1,1,0,1,5,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,55+,1,0,Degree,7,AAE,ANQ,Tokugawa
C48304,Centaur,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,15,0,1,18-24,0,0,Diploma,0,ACD,ACL,Centaur
C48305,Cosmos,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15,0,0,0,3,36-45,1,0,Masters,7,AWK,AMS,Cosmos
C48306,Centaur,6,0,3,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,15,15,15,0,0,4,55+,0,0,Masters,8,APH,AET,Centaur
C48307,Cosmos,0,0,0,0,11,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,4,25-35,1,1,Masters,5,AVS,ATI,Cosmos
C48308,Odyssey,0,0,0,14,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,14,0,2,55+,1,0,Masters,9,ACD,ACD,Cosmos
C48309,Odyssey,3,3,2,11,0,3,1,1,9,0,0,0,0,1,0,0,2,1,0,0,12,15,15,15,0,1,25-35,1,0,Diploma,7,AER,AWD,Odyssey
C48310,Ebony,1,2,0,0,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,3,18-24,1,0,Degree,7,APH,AVO,Tokugawa
C48311,Tokugawa,0,3,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,1,18-24,0,0,Masters,7,ANQ,AEC,Tokugawa
C48312,Cosmos,4,2,0,1,21,2,2,0,1,13,1,0,0,0,3,0,0,0,0,0,12,0,0,15,12,3,55+,1,0,Masters,6,AMR,AMR,Cosmos
C48313,Cosmos,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,36-45,1,1,Primary,5,ATI,ATI,Cosmos
C48314,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,4,46-55,1,0,Degree,8,AJI,AMR,Odyssey
C48315,Cosmos,0,0,0,0,9,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,1,55+,1,0,Primary,5,AVB,AVB,Cosmos
C48316,Odyssey,0,0,0,11,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,3,25-35,1,1,Masters,7,AQT,AQT,Odyssey
C48317,Ebony,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,0,0,3,55+,1,1,Degree,9,AWL,ACL,Ebony
C48318,Cosmos,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,36-45,0,1,Masters,5,AJI,AGD,Cosmos
C48319,Odyssey,0,4,0,17,0,0,0,0,2,0,0,1,0,5,0,0,1,0,1,0,0,15,0,15,0,2,36-45,1,0,Masters,10,AVG,AVG,Odyssey
C48320,Ebony,8,7,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,15,15,0,0,0,2,46-55,0,1,Degree,0,AII,AII,Centaur
C48321,Centaur,5,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,15,15,0,0,0,1,25-35,1,0,Masters,11,AHS,ABX,Centaur
C48322,Cosmos,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,18-24,0,1,Degree,7,ARK,AMS,Cosmos
C48323,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,55+,1,1,Primary,4,ACL,ATI,Centaur
C48324,Ebony,8,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,9,0,0,0,5,36-45,0,0,Masters,7,ACL,AII,Ebony
C48325,Centaur,12,6,6,0,4,4,6,1,0,2,2,0,0,0,0,1,0,1,0,1,6,7,15,0,4,3,55+,1,1,Degree,8,AJV,AJV,Centaur
C48326,Ebony,14,5,1,1,1,2,3,0,1,1,1,1,0,0,0,0,0,1,0,0,15,15,15,15,15,2,18-24,1,0,Degree,3,ANQ,AHR,Centaur
C48327,Centaur,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,4,25-35,1,0,Diploma,6,AWS,AWS,Centaur
C48328,Odyssey,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,1,25-35,1,0,Masters,5,APH,ACL,Odyssey
C48329,Ebony,0,4,0,3,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,15,0,15,0,1,36-45,1,0,Diploma,6,ACD,ACD,Odyssey
C48330,Ebony,2,3,0,1,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,25-35,1,0,Degree,5,AII,AII,Cosmos
C48331,Odyssey,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25-35,1,0,Masters,8,ACL,AHL,Odyssey
C48332,Centaur,3,2,0,4,0,1,0,0,4,0,0,0,0,0,0,2,1,0,0,0,9,15,0,15,0,4,36-45,1,0,Masters,6,AHS,AHJ,Centaur
C48333,Cosmos,1,0,0,0,14,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,15,0,0,0,15,2,55+,1,1,Masters,8,AHR,ATI,Cosmos
C48334,Centaur,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25-35,1,0,Diploma,6,AHO,ARK,Centaur
C48335,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,36-45,1,1,Degree,6,AHR,AHR,Cosmos
C48336,Ebony,1,6,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,10,15,0,0,15,3,36-45,1,0,Masters,7,ADV,ANQ,Ebony
C48337,Tokugawa,0,0,7,6,5,0,0,5,2,3,0,0,0,1,1,0,0,2,0,0,0,0,15,15,15,3,46-55,0,1,Degree,7,AEC,AEC,Tokugawa
C48338,Cosmos,0,0,6,1,11,0,0,2,0,3,0,0,1,0,2,0,0,0,1,0,15,0,15,15,14,2,46-55,1,1,Degree,8,AEC,AEC,Cosmos
C48339,Odyssey,0,2,1,5,0,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,25-35,0,0,Masters,5,AJV,AJV,Ebony
C48340,Centaur,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,1,36-45,1,0,Degree,3,ACL,AHJ,Centaur
C48341,Odyssey,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,4,18-24,1,0,Diploma,5,ATF,ATF,Odyssey
C48342,Odyssey,0,0,0,9,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,0,Diploma,8,AQX,AQX,Odyssey
C48343,Centaur,16,1,7,0,2,4,0,0,0,0,1,0,0,0,1,10,1,4,0,0,9,15,7,0,10,3,25-35,0,0,Diploma,7,ANQ,ANQ,Centaur
C48344,Cosmos,0,0,0,2,12,0,0,0,0,6,0,0,0,1,3,0,0,0,0,0,0,0,0,15,15,1,36-45,1,1,Degree,6,AUJ,AUJ,Cosmos
C48345,Odyssey,0,0,0,11,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,25-35,1,0,Degree,5,AUE,AUE,Odyssey
C48346,Cosmos,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,1,46-55,1,1,Diploma,3,AJI,AJI,Cosmos
C48347,Cosmos,3,3,0,2,7,0,1,0,0,7,0,0,0,1,0,3,2,0,0,0,15,15,0,15,15,3,46-55,0,0,Diploma,6,AHR,AHR,Cosmos
C48348,Tokugawa,0,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,4,46-55,0,0,Masters,8,AEC,AEC,Tokugawa
C48349,Odyssey,0,0,1,6,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,3,25-35,0,0,Diploma,5,AUE,AUE,Odyssey
C48350,Centaur,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,55+,1,0,Diploma,10,ACL,AHS,Centaur
C48351,Odyssey,0,0,0,16,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,4,46-55,1,0,Masters,6,AMH,AMH,Odyssey
C48352,Centaur,9,2,0,3,0,7,0,0,2,0,1,0,0,0,0,0,1,0,1,0,15,15,0,15,0,4,18-24,1,0,Masters,0,AHS,AHS,Centaur
C48353,Cosmos,3,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,1,25-35,0,0,Masters,7,AFX,AFX,Cosmos
C48354,Centaur,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,15,4,18-24,1,0,Degree,8,ATI,ACL,Centaur
C48355,Ebony,2,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,0,1,25-35,1,0,Diploma,6,AHO,AFX,Cosmos
C48356,Odyssey,0,0,0,8,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,1,Degree,6,ATA,ATA,Odyssey
C48357,Odyssey,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,4,46-55,0,0,Masters,6,ACL,AMR,Cosmos
C48358,Cosmos,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,36-45,1,1,Masters,7,AHO,AMS,Cosmos
C48359,Centaur,7,3,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,15,15,0,0,0,1,36-45,0,0,Masters,6,ATI,ATI,Centaur
C48360,Odyssey,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,55+,0,0,Diploma,5,ACL,AMS,Odyssey
C48361,Centaur,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,1,55+,0,0,Primary,6,ARK,ARK,Centaur
C48362,Tokugawa,0,1,10,0,3,0,0,2,0,3,0,0,0,0,0,0,1,3,0,0,0,15,15,0,11,1,18-24,1,0,Degree,7,AEC,AEC,Tokugawa
C48363,Odyssey,0,1,0,5,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,15,0,15,0,3,36-45,1,0,Masters,5,ABX,ABX,Odyssey
C48364,Centaur,4,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,15,0,1,46-55,1,1,Masters,7,AMH,ACD,Centaur
C48365,Cosmos,0,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,4,55+,0,1,Masters,8,AEC,AVJ,Cosmos
C48366,Ebony,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,3,18-24,1,0,Masters,3,ACL,AII,Ebony
C48367,Odyssey,0,0,1,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,4,36-45,1,1,Degree,6,AXT,ACL,Tokugawa
C48368,Ebony,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,15,0,0,15,1,36-45,1,1,Masters,7,AWD,AGD,Ebony
C48369,Cosmos,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,4,25-35,1,0,Degree,7,ANI,AJI,Cosmos
C48370,Tokugawa,0,0,18,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,15,0,15,1,36-45,0,1,Diploma,6,ANQ,ANQ,Tokugawa
C48371,Ebony,0,13,0,0,2,0,4,0,0,0,0,1,0,0,1,0,6,0,0,0,0,14,0,0,15,4,25-35,0,1,Diploma,6,AML,BAZ,Ebony
C48372,Cosmos,1,1,0,10,12,0,0,0,10,6,0,0,0,0,3,1,1,0,0,0,15,15,0,15,15,3,55+,1,0,Diploma,7,AOV,AWX,Cosmos
C48373,Centaur,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,15,15,0,0,15,4,18-24,0,0,Masters,5,ACL,ADE,Ebony
C48374,Odyssey,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,15,2,18-24,0,1,Diploma,8,AQX,AOV,Cosmos
C48375,Odyssey,4,2,0,19,1,4,0,0,19,1,0,0,0,0,0,0,2,0,0,0,0,7,0,15,0,1,18-24,1,1,Masters,7,AMH,AMH,Odyssey
C48376,Cosmos,1,1,0,0,10,1,1,0,0,4,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,3,55+,1,0,Diploma,7,AEC,AWX,Cosmos
C48377,Odyssey,0,0,0,18,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,15,15,0,4,55+,0,0,Degree,5,ABX,AJV,Odyssey
C48378,Ebony,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,18-24,1,0,Masters,10,AUQ,ACL,Ebony
C48379,Cosmos,1,0,1,10,7,1,0,1,5,3,0,0,0,1,1,0,0,0,0,0,7,0,0,15,1,1,36-45,0,0,Degree,8,AWX,ATA,Cosmos
C48380,Centaur,11,0,0,0,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,6,0,0,0,0,2,46-55,0,1,Masters,8,ATI,ATI,Centaur
C48381,Cosmos,0,1,0,0,7,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,15,15,0,0,15,3,25-35,1,0,Masters,6,AWX,AJI,Cosmos
C48382,Tokugawa,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,1,46-55,0,0,Masters,4,AEC,ACL,Tokugawa
C48383,Odyssey,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,1,36-45,1,0,Degree,4,ACL,ABX,Ebony
C48384,Cosmos,1,5,0,3,4,1,0,0,3,2,0,2,0,0,1,0,1,0,0,0,15,10,0,15,15,1,46-55,1,0,Masters,7,AWK,AMH,Cosmos
C48385,Ebony,0,10,10,0,0,0,3,5,0,0,0,1,0,0,0,0,2,4,0,0,0,15,15,0,0,4,55+,1,0,Masters,9,ANQ,ANQ,Tokugawa
C48386,Centaur,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,3,55+,1,0,Masters,6,AZN,AZN,Centaur
C48387,Centaur,7,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,4,46-55,1,0,Masters,6,ARK,ARK,Centaur
C48388,Cosmos,0,0,2,2,14,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,0,0,15,14,4,46-55,1,1,Degree,9,AOF,AJI,Odyssey
C48389,Odyssey,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,4,36-45,1,0,Diploma,6,ASE,ASE,Odyssey
C48390,Tokugawa,1,1,5,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,15,15,15,0,0,3,36-45,1,0,Masters,7,APH,ANQ,Centaur
C48391,Odyssey,0,0,0,9,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,4,25-35,0,0,Masters,7,ATG,ATG,Cosmos
C48392,Ebony,1,7,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,15,15,0,0,0,3,18-24,1,0,Masters,7,AII,ARK,Centaur
C48393,Tokugawa,1,0,3,0,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,15,0,15,0,15,3,18-24,1,0,Diploma,5,AEC,AEC,Centaur
C48394,Cosmos,4,0,0,1,4,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,15,0,0,15,15,3,36-45,1,1,Masters,7,AWI,AWI,Centaur
C48395,Cosmos,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,4,25-35,1,0,Primary,5,AJI,AJI,Cosmos
C48396,Cosmos,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,25-35,1,0,Masters,8,AWX,AWX,Cosmos
C48397,Odyssey,0,2,0,9,0,0,1,0,5,0,0,0,0,2,0,0,1,0,0,0,0,15,0,15,0,3,46-55,1,1,Primary,5,AOT,AOT,Odyssey
C48398,Ebony,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,15,0,15,15,4,55+,1,0,Diploma,7,ASF,ASF,Odyssey
C48399,Cosmos,0,0,0,0,17,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,1,46-55,1,0,Masters,6,AJI,AJI,Cosmos
C48400,Cosmos,0,1,0,0,9,0,1,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,46-55,1,0,Masters,5,AFF,ABT,Cosmos
C48401,Ebony,0,15,0,0,2,0,8,0,0,1,0,0,0,0,0,0,5,0,0,1,0,15,0,0,0,3,18-24,1,0,Masters,6,AHH,AHH,Ebony
C48402,Odyssey,0,0,0,18,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,15,15,0,15,0,3,36-45,1,0,Diploma,7,AYE,AOT,Centaur
C48403,Centaur,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,4,18-24,0,1,Masters,7,ACL,AHS,Centaur
C48404,Ebony,0,14,0,1,7,0,8,0,1,5,0,1,0,0,1,0,2,0,0,0,0,6,0,0,6,4,46-55,1,0,Diploma,8,AHY,AHY,Centaur
C48405,Odyssey,0,0,0,7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,14,0,3,46-55,1,0,Masters,7,ACL,ATU,Tokugawa
C48406,Tokugawa,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,25-35,1,0,Primary,6,ACL,AEC,Tokugawa
C48407,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,46-55,1,0,Primary,7,AGD,ACL,Centaur
C48408,Centaur,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,55+,1,0,Masters,7,ACL,AXT,Ebony
C48409,Cosmos,0,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,15,15,15,1,55+,0,1,Primary,7,AXR,AXR,Cosmos
C48410,Centaur,10,0,0,3,0,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,15,0,0,15,0,4,25-35,1,0,Degree,7,AHS,AHS,Centaur
C48411,Cosmos,6,0,0,8,6,4,0,0,3,6,1,0,0,2,0,0,0,0,1,0,5,0,0,9,0,3,25-35,0,1,Degree,8,ATI,ATI,Centaur
C48412,Cosmos,3,2,0,0,3,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,15,15,0,0,15,4,46-55,1,0,Degree,8,AQT,AQT,Cosmos
C48413,Tokugawa,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,3,55+,1,0,Diploma,8,APH,ANQ,Tokugawa
C48414,Ebony,0,9,0,1,0,0,3,0,1,0,0,0,0,0,0,0,5,0,0,0,0,15,0,15,0,4,18-24,1,1,Masters,7,ASC,ASC,Ebony
C48415,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,18-24,0,0,Primary,5,ATG,ATG,Odyssey
C48416,Odyssey,0,1,2,7,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,15,15,15,0,1,25-35,1,1,Primary,7,AII,AII,Tokugawa
C48417,Ebony,2,3,2,0,1,2,2,0,0,1,0,0,0,0,0,0,1,2,0,0,15,13,15,0,15,3,18-24,1,0,Masters,6,ACO,ANQ,Tokugawa
C48418,Odyssey,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,3,18-24,0,0,Masters,3,AQU,AAE,Odyssey
C48419,Ebony,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,1,18-24,1,0,Primary,6,APH,ANQ,Ebony
C48420,Tokugawa,0,1,9,0,0,0,1,1,0,0,0,0,3,0,0,0,0,2,0,0,0,15,15,0,0,3,55+,1,0,Primary,7,AMI,AMI,Tokugawa
C48421,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,46-55,0,0,Masters,7,AFX,AFX,Cosmos
C48422,Centaur,5,1,0,2,0,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,7,0,15,0,1,36-45,1,0,Masters,6,AHJ,AWI,Centaur
C48423,Ebony,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,3,25-35,1,0,Degree,8,ACL,AFP,Cosmos
C48424,Cosmos,0,0,0,4,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,55+,1,0,Masters,7,AOV,AOV,Odyssey
C48425,Odyssey,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,55+,1,1,Degree,8,ACD,AUE,Odyssey
C48426,Cosmos,1,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,4,36-45,0,0,Masters,7,AJB,AMS,Centaur
C48427,Ebony,0,7,5,0,0,0,2,4,0,0,0,1,0,0,0,0,2,1,0,0,0,12,15,0,0,4,25-35,1,0,Degree,7,APH,ANQ,Centaur
C48428,Odyssey,2,0,0,1,5,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,15,0,0,15,15,3,55+,1,0,Diploma,7,AMF,AGZ,Cosmos
C48429,Cosmos,0,0,0,5,2,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,15,0,15,12,1,36-45,0,0,Masters,7,AEC,AQU,Cosmos
C48430,Centaur,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,18-24,1,0,Degree,5,AVO,ATI,Centaur
C48431,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,55+,1,1,Primary,5,AUD,AAB,Centaur
C48432,Ebony,0,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,0,0,15,15,0,0,1,36-45,1,0,Masters,7,ATU,AJV,Cosmos
C48433,Odyssey,0,1,0,18,0,0,0,0,9,0,0,0,0,2,0,0,1,0,1,0,0,0,0,15,0,1,25-35,0,0,Masters,8,AWI,AHJ,Odyssey
C48434,Centaur,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,3,36-45,1,1,Masters,7,ALD,ACD,Centaur
